Common Name,Official MSA Name,parcl_id,date,pct_gross_yield_single_family,investor_purchase_to_sale_ratio_all_properties
Portland,Portland-Vancouver-Hillsboro,2900266,2019-07-01,5.69,1.61
Portland,Portland-Vancouver-Hillsboro,2900266,2019-06-01,5.41,1.59
Portland,Portland-Vancouver-Hillsboro,2900266,2019-05-01,5.69,1.61
Portland,Portland-Vancouver-Hillsboro,2900266,2019-04-01,5.15,1.63
Portland,Portland-Vancouver-Hillsboro,2900266,2019-03-01,5.56,1.63
Portland,Portland-Vancouver-Hillsboro,2900266,2019-02-01,5.29,1.62
Pittsburgh,Pittsburgh,2900251,2024-01-01,7.39,1.44
Pittsburgh,Pittsburgh,2900251,2023-12-01,8.85,1.15
Pittsburgh,Pittsburgh,2900251,2023-11-01,7.64,1.57
Pittsburgh,Pittsburgh,2900251,2023-10-01,7.73,1.19
Pittsburgh,Pittsburgh,2900251,2023-09-01,7.3,1.24
Pittsburgh,Pittsburgh,2900251,2023-08-01,7.57,1.05
Pittsburgh,Pittsburgh,2900251,2023-07-01,6.84,1.32
Pittsburgh,Pittsburgh,2900251,2023-06-01,7.48,1.12
Pittsburgh,Pittsburgh,2900251,2023-05-01,7.35,1.43
Pittsburgh,Pittsburgh,2900251,2023-04-01,7.82,1.51
Pittsburgh,Pittsburgh,2900251,2023-03-01,7.65,2.04
Pittsburgh,Pittsburgh,2900251,2023-02-01,8.18,1.93
Pittsburgh,Pittsburgh,2900251,2023-01-01,8.7,1.59
Pittsburgh,Pittsburgh,2900251,2022-12-01,9.73,1.63
Pittsburgh,Pittsburgh,2900251,2022-11-01,8.97,1.42
Pittsburgh,Pittsburgh,2900251,2022-10-01,8.19,2.62
Pittsburgh,Pittsburgh,2900251,2022-09-01,8.22,1.46
Pittsburgh,Pittsburgh,2900251,2022-08-01,8.38,1.62
Pittsburgh,Pittsburgh,2900251,2022-07-01,8.8,1.33
Pittsburgh,Pittsburgh,2900251,2022-06-01,8.24,1.18
Pittsburgh,Pittsburgh,2900251,2022-05-01,7.82,1.61
Pittsburgh,Pittsburgh,2900251,2022-04-01,9.36,1.23
Pittsburgh,Pittsburgh,2900251,2022-03-01,9.16,1.22
Pittsburgh,Pittsburgh,2900251,2022-02-01,11.2,1.19
Pittsburgh,Pittsburgh,2900251,2022-01-01,10.28,1.39
Pittsburgh,Pittsburgh,2900251,2021-12-01,10.22,1.34
Pittsburgh,Pittsburgh,2900251,2021-11-01,10.92,1.13
Pittsburgh,Pittsburgh,2900251,2021-10-01,9.34,1.82
Pittsburgh,Pittsburgh,2900251,2021-09-01,8.62,1.36
Pittsburgh,Pittsburgh,2900251,2021-08-01,9.47,1.4
Pittsburgh,Pittsburgh,2900251,2021-07-01,9.06,1.93
Pittsburgh,Pittsburgh,2900251,2021-06-01,8.84,1.35
Pittsburgh,Pittsburgh,2900251,2021-05-01,9.6,1.55
Pittsburgh,Pittsburgh,2900251,2021-04-01,8.31,1.61
Pittsburgh,Pittsburgh,2900251,2021-03-01,8.21,1.61
Pittsburgh,Pittsburgh,2900251,2021-02-01,9.89,1.49
Pittsburgh,Pittsburgh,2900251,2021-01-01,8.69,2.06
Pittsburgh,Pittsburgh,2900251,2020-12-01,8.33,1.34
Pittsburgh,Pittsburgh,2900251,2020-11-01,7.9,1.9
Pittsburgh,Pittsburgh,2900251,2020-10-01,8.83,1.46
Pittsburgh,Pittsburgh,2900251,2020-09-01,8.54,1.36
Pittsburgh,Pittsburgh,2900251,2020-08-01,7.97,1.3
Pittsburgh,Pittsburgh,2900251,2020-07-01,8.0,1.18
Pittsburgh,Pittsburgh,2900251,2020-06-01,7.21,1.74
Pittsburgh,Pittsburgh,2900251,2020-05-01,7.5,1.87
Pittsburgh,Pittsburgh,2900251,2020-04-01,6.35,1.46
Pittsburgh,Pittsburgh,2900251,2020-03-01,6.7,1.7
Pittsburgh,Pittsburgh,2900251,2020-02-01,7.14,1.68
Pittsburgh,Pittsburgh,2900251,2020-01-01,8.1,1.91
Pittsburgh,Pittsburgh,2900251,2019-12-01,10.4,1.93
Pittsburgh,Pittsburgh,2900251,2019-11-01,8.52,1.69
Pittsburgh,Pittsburgh,2900251,2019-10-01,8.24,1.84
Pittsburgh,Pittsburgh,2900251,2019-09-01,7.24,1.83
Pittsburgh,Pittsburgh,2900251,2019-08-01,6.67,2.05
Pittsburgh,Pittsburgh,2900251,2019-07-01,7.5,1.97
Pittsburgh,Pittsburgh,2900251,2019-06-01,7.89,1.75
Pittsburgh,Pittsburgh,2900251,2019-05-01,6.9,1.88
Pittsburgh,Pittsburgh,2900251,2019-04-01,8.96,1.5
Pittsburgh,Pittsburgh,2900251,2019-03-01,8.12,1.75
Pittsburgh,Pittsburgh,2900251,2019-02-01,9.99,1.94
Austin,Austin-Round Rock-San Marcos,2887289,2024-01-01,5.34,1.24
Austin,Austin-Round Rock-San Marcos,2887289,2023-12-01,5.6,1.18
Austin,Austin-Round Rock-San Marcos,2887289,2023-11-01,5.31,1.14
Austin,Austin-Round Rock-San Marcos,2887289,2023-10-01,5.49,1.14
Austin,Austin-Round Rock-San Marcos,2887289,2023-09-01,5.25,1.21
Austin,Austin-Round Rock-San Marcos,2887289,2023-08-01,5.38,0.91
Austin,Austin-Round Rock-San Marcos,2887289,2023-07-01,5.29,0.88
Austin,Austin-Round Rock-San Marcos,2887289,2023-06-01,5.16,0.94
Austin,Austin-Round Rock-San Marcos,2887289,2023-05-01,5.11,0.85
Austin,Austin-Round Rock-San Marcos,2887289,2023-04-01,4.93,0.87
Austin,Austin-Round Rock-San Marcos,2887289,2023-03-01,4.8,0.75
Austin,Austin-Round Rock-San Marcos,2887289,2023-02-01,5.16,0.84
Austin,Austin-Round Rock-San Marcos,2887289,2023-01-01,5.22,1.04
Austin,Austin-Round Rock-San Marcos,2887289,2022-12-01,5.27,0.9
Austin,Austin-Round Rock-San Marcos,2887289,2022-11-01,5.4,1.12
Austin,Austin-Round Rock-San Marcos,2887289,2022-10-01,4.83,0.92
Austin,Austin-Round Rock-San Marcos,2887289,2022-09-01,4.77,1.04
Austin,Austin-Round Rock-San Marcos,2887289,2022-08-01,4.92,1.13
Austin,Austin-Round Rock-San Marcos,2887289,2022-07-01,4.71,1.17
Austin,Austin-Round Rock-San Marcos,2887289,2022-06-01,4.51,1.14
Austin,Austin-Round Rock-San Marcos,2887289,2022-05-01,4.15,1.09
Austin,Austin-Round Rock-San Marcos,2887289,2022-04-01,4.13,0.96
Austin,Austin-Round Rock-San Marcos,2887289,2022-03-01,4.31,0.74
Austin,Austin-Round Rock-San Marcos,2887289,2022-02-01,4.25,0.68
Austin,Austin-Round Rock-San Marcos,2887289,2022-01-01,5.07,0.65
Austin,Austin-Round Rock-San Marcos,2887289,2021-12-01,4.68,0.76
Austin,Austin-Round Rock-San Marcos,2887289,2021-11-01,4.49,0.89
Austin,Austin-Round Rock-San Marcos,2887289,2021-10-01,4.39,1.02
Austin,Austin-Round Rock-San Marcos,2887289,2021-09-01,4.44,1.1
Austin,Austin-Round Rock-San Marcos,2887289,2021-08-01,4.77,1.21
Austin,Austin-Round Rock-San Marcos,2887289,2021-07-01,4.57,1.1
Austin,Austin-Round Rock-San Marcos,2887289,2021-06-01,4.49,1.05
Austin,Austin-Round Rock-San Marcos,2887289,2021-05-01,4.52,0.97
Austin,Austin-Round Rock-San Marcos,2887289,2021-04-01,4.33,0.95
Austin,Austin-Round Rock-San Marcos,2887289,2021-03-01,4.75,0.9
Austin,Austin-Round Rock-San Marcos,2887289,2021-02-01,5.4,0.86
Austin,Austin-Round Rock-San Marcos,2887289,2021-01-01,5.12,1.44
Austin,Austin-Round Rock-San Marcos,2887289,2020-12-01,5.56,1.4
Austin,Austin-Round Rock-San Marcos,2887289,2020-11-01,5.59,1.25
Austin,Austin-Round Rock-San Marcos,2887289,2020-10-01,5.74,1.25
Austin,Austin-Round Rock-San Marcos,2887289,2020-09-01,6.12,1.36
Austin,Austin-Round Rock-San Marcos,2887289,2020-08-01,5.76,1.18
Austin,Austin-Round Rock-San Marcos,2887289,2020-07-01,5.6,1.34
Austin,Austin-Round Rock-San Marcos,2887289,2020-06-01,5.26,1.21
Austin,Austin-Round Rock-San Marcos,2887289,2020-05-01,5.76,1.26
Austin,Austin-Round Rock-San Marcos,2887289,2020-04-01,6.07,1.02
Austin,Austin-Round Rock-San Marcos,2887289,2020-03-01,5.56,1.17
Austin,Austin-Round Rock-San Marcos,2887289,2020-02-01,5.76,1.47
Austin,Austin-Round Rock-San Marcos,2887289,2020-01-01,6.07,1.37
Austin,Austin-Round Rock-San Marcos,2887289,2019-12-01,6.39,1.49
Austin,Austin-Round Rock-San Marcos,2887289,2019-11-01,5.77,1.73
Austin,Austin-Round Rock-San Marcos,2887289,2019-10-01,6.47,1.3
Austin,Austin-Round Rock-San Marcos,2887289,2019-09-01,6.34,1.51
Austin,Austin-Round Rock-San Marcos,2887289,2019-08-01,6.46,1.32
Austin,Austin-Round Rock-San Marcos,2887289,2019-07-01,6.59,1.29
Austin,Austin-Round Rock-San Marcos,2887289,2019-06-01,6.03,1.62
Austin,Austin-Round Rock-San Marcos,2887289,2019-05-01,5.95,1.33
Austin,Austin-Round Rock-San Marcos,2887289,2019-04-01,6.04,1.42
Austin,Austin-Round Rock-San Marcos,2887289,2019-03-01,6.22,1.33
Austin,Austin-Round Rock-San Marcos,2887289,2019-02-01,6.01,1.58
Sacramento,Sacramento-Roseville-Folsom,2900315,2024-01-01,4.91,0.39
Sacramento,Sacramento-Roseville-Folsom,2900315,2023-12-01,5.09,0.68
Sacramento,Sacramento-Roseville-Folsom,2900315,2023-11-01,5.03,0.43
Sacramento,Sacramento-Roseville-Folsom,2900315,2023-10-01,4.83,0.47
Sacramento,Sacramento-Roseville-Folsom,2900315,2023-09-01,4.87,0.38
Sacramento,Sacramento-Roseville-Folsom,2900315,2023-08-01,4.91,0.43
Sacramento,Sacramento-Roseville-Folsom,2900315,2023-07-01,4.82,0.38
Sacramento,Sacramento-Roseville-Folsom,2900315,2023-06-01,4.79,0.37
Sacramento,Sacramento-Roseville-Folsom,2900315,2023-05-01,4.82,0.27
Sacramento,Sacramento-Roseville-Folsom,2900315,2023-04-01,4.82,0.32
Sacramento,Sacramento-Roseville-Folsom,2900315,2023-03-01,4.87,0.23
Sacramento,Sacramento-Roseville-Folsom,2900315,2023-02-01,4.7,0.3
Sacramento,Sacramento-Roseville-Folsom,2900315,2023-01-01,5.23,0.32
Sacramento,Sacramento-Roseville-Folsom,2900315,2022-12-01,5.24,0.38
Sacramento,Sacramento-Roseville-Folsom,2900315,2022-11-01,5.22,0.48
Sacramento,Sacramento-Roseville-Folsom,2900315,2022-10-01,5.21,0.35
Sacramento,Sacramento-Roseville-Folsom,2900315,2022-09-01,5.2,0.3
Sacramento,Sacramento-Roseville-Folsom,2900315,2022-08-01,5.16,0.3
Sacramento,Sacramento-Roseville-Folsom,2900315,2022-07-01,4.82,0.42
Sacramento,Sacramento-Roseville-Folsom,2900315,2022-06-01,4.78,0.32
Sacramento,Sacramento-Roseville-Folsom,2900315,2022-05-01,4.4,0.32
Sacramento,Sacramento-Roseville-Folsom,2900315,2022-04-01,4.45,0.36
Sacramento,Sacramento-Roseville-Folsom,2900315,2022-03-01,4.88,0.3
Sacramento,Sacramento-Roseville-Folsom,2900315,2022-02-01,5.38,0.34
Sacramento,Sacramento-Roseville-Folsom,2900315,2022-01-01,5.17,0.28
Sacramento,Sacramento-Roseville-Folsom,2900315,2021-12-01,5.84,0.28
Sacramento,Sacramento-Roseville-Folsom,2900315,2021-11-01,5.25,0.38
Sacramento,Sacramento-Roseville-Folsom,2900315,2021-10-01,5.6,0.34
Sacramento,Sacramento-Roseville-Folsom,2900315,2021-09-01,5.52,0.29
Sacramento,Sacramento-Roseville-Folsom,2900315,2021-08-01,5.3,0.3
Sacramento,Sacramento-Roseville-Folsom,2900315,2021-07-01,5.58,0.27
Sacramento,Sacramento-Roseville-Folsom,2900315,2021-06-01,4.9,0.31
Sacramento,Sacramento-Roseville-Folsom,2900315,2021-05-01,5.47,0.33
Sacramento,Sacramento-Roseville-Folsom,2900315,2021-04-01,5.01,0.15
Sacramento,Sacramento-Roseville-Folsom,2900315,2021-03-01,5.43,0.19
Sacramento,Sacramento-Roseville-Folsom,2900315,2021-02-01,4.91,0.17
Sacramento,Sacramento-Roseville-Folsom,2900315,2021-01-01,5.13,1.28
Sacramento,Sacramento-Roseville-Folsom,2900315,2020-12-01,6.11,1.28
Sacramento,Sacramento-Roseville-Folsom,2900315,2020-11-01,5.78,1.3
Sacramento,Sacramento-Roseville-Folsom,2900315,2020-10-01,5.08,1.51
Sacramento,Sacramento-Roseville-Folsom,2900315,2020-09-01,5.38,1.37
Sacramento,Sacramento-Roseville-Folsom,2900315,2020-08-01,5.46,1.28
Sacramento,Sacramento-Roseville-Folsom,2900315,2020-07-01,5.2,1.28
Sacramento,Sacramento-Roseville-Folsom,2900315,2020-06-01,5.4,1.28
Sacramento,Sacramento-Roseville-Folsom,2900315,2020-05-01,5.07,1.36
Sacramento,Sacramento-Roseville-Folsom,2900315,2020-04-01,5.44,1.21
Sacramento,Sacramento-Roseville-Folsom,2900315,2020-03-01,5.5,1.26
Sacramento,Sacramento-Roseville-Folsom,2900315,2020-02-01,5.32,1.55
Sacramento,Sacramento-Roseville-Folsom,2900315,2020-01-01,5.23,1.67
Sacramento,Sacramento-Roseville-Folsom,2900315,2019-12-01,5.4,1.59
Sacramento,Sacramento-Roseville-Folsom,2900315,2019-11-01,4.95,1.73
Sacramento,Sacramento-Roseville-Folsom,2900315,2019-10-01,6.14,1.58
Sacramento,Sacramento-Roseville-Folsom,2900315,2019-09-01,5.73,1.52
Sacramento,Sacramento-Roseville-Folsom,2900315,2019-08-01,5.24,1.55
Sacramento,Sacramento-Roseville-Folsom,2900315,2019-07-01,5.44,1.42
Sacramento,Sacramento-Roseville-Folsom,2900315,2019-06-01,5.46,1.54
Sacramento,Sacramento-Roseville-Folsom,2900315,2019-05-01,5.44,1.47
Sacramento,Sacramento-Roseville-Folsom,2900315,2019-04-01,5.47,1.59
Sacramento,Sacramento-Roseville-Folsom,2900315,2019-03-01,5.74,1.72
Sacramento,Sacramento-Roseville-Folsom,2900315,2019-02-01,5.71,1.63
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2024-01-01,5.32,0.77
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2023-12-01,5.37,0.77
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2023-11-01,5.28,0.82
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2023-10-01,5.38,0.95
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2023-09-01,5.31,0.77
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2023-08-01,5.33,0.82
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2023-07-01,5.44,0.79
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2023-06-01,5.48,0.69
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2023-05-01,5.35,0.91
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2023-04-01,5.25,0.6
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2023-03-01,5.35,0.67
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2023-02-01,5.3,0.65
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2023-01-01,5.23,0.73
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2022-12-01,5.35,0.62
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2022-11-01,5.38,0.82
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2022-10-01,5.22,0.81
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2022-09-01,5.56,0.86
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2022-08-01,5.55,0.82
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2022-07-01,5.6,0.99
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2022-06-01,5.33,0.96
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2022-05-01,4.96,0.86
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2022-04-01,4.81,0.79
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2022-03-01,4.94,0.71
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2022-02-01,5.13,0.67
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2022-01-01,5.41,0.73
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2021-12-01,5.99,0.68
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2021-11-01,5.73,0.73
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2021-10-01,5.46,1.0
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2021-09-01,5.52,0.76
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2021-08-01,5.32,0.82
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2021-07-01,5.51,0.72
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2021-06-01,5.57,0.68
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2021-05-01,5.62,0.67
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2021-04-01,5.82,0.58
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2021-03-01,5.41,0.58
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2021-02-01,5.8,0.54
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2021-01-01,5.62,1.21
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2020-12-01,5.75,1.13
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2020-11-01,5.5,1.16
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2020-10-01,5.82,1.27
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2020-09-01,5.66,1.19
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2020-08-01,5.68,1.2
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2020-07-01,5.91,1.21
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2020-06-01,5.59,1.28
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2020-05-01,5.55,1.04
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2020-04-01,5.83,0.94
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2020-03-01,5.81,1.08
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2020-02-01,5.94,1.21
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2020-01-01,5.88,1.37
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2019-12-01,5.99,1.21
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2019-11-01,6.0,1.31
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2019-10-01,6.05,1.24
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2019-09-01,6.0,1.37
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2019-08-01,6.3,1.23
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2019-07-01,6.0,1.48
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2019-06-01,5.83,1.32
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2019-05-01,6.02,1.2
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2019-04-01,6.02,1.19
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2019-03-01,5.98,1.28
Las Vegas,Las Vegas-Henderson-North Las Vegas,2900049,2019-02-01,5.7,1.38
Cincinnati,Cincinnati,2899647,2024-01-01,6.98,0.97
Cincinnati,Cincinnati,2899647,2023-12-01,7.35,1.05
Cincinnati,Cincinnati,2899647,2023-11-01,7.25,1.04
Cincinnati,Cincinnati,2899647,2023-10-01,6.64,1.06
Cincinnati,Cincinnati,2899647,2023-09-01,6.34,1.16
Cincinnati,Cincinnati,2899647,2023-08-01,7.0,1.08
Cincinnati,Cincinnati,2899647,2023-07-01,6.62,1.06
Cincinnati,Cincinnati,2899647,2023-06-01,6.38,1.0
Cincinnati,Cincinnati,2899647,2023-05-01,6.4,1.13
Cincinnati,Cincinnati,2899647,2023-04-01,6.62,1.05
Cincinnati,Cincinnati,2899647,2023-03-01,6.66,0.94
Cincinnati,Cincinnati,2899647,2023-02-01,7.34,1.04
Cincinnati,Cincinnati,2899647,2023-01-01,7.3,1.03
Cincinnati,Cincinnati,2899647,2022-12-01,7.89,1.06
Cincinnati,Cincinnati,2899647,2022-11-01,7.72,0.85
Cincinnati,Cincinnati,2899647,2022-10-01,6.72,1.16
Cincinnati,Cincinnati,2899647,2022-09-01,7.46,1.07
Cincinnati,Cincinnati,2899647,2022-08-01,7.92,1.02
Cincinnati,Cincinnati,2899647,2022-07-01,8.4,1.08
Cincinnati,Cincinnati,2899647,2022-06-01,7.68,1.1
Cincinnati,Cincinnati,2899647,2022-05-01,8.2,0.98
Cincinnati,Cincinnati,2899647,2022-04-01,8.14,1.01
Cincinnati,Cincinnati,2899647,2022-03-01,8.1,1.06
Cincinnati,Cincinnati,2899647,2022-02-01,7.44,0.86
Cincinnati,Cincinnati,2899647,2022-01-01,8.39,0.93
Cincinnati,Cincinnati,2899647,2021-12-01,8.79,1.0
Cincinnati,Cincinnati,2899647,2021-11-01,8.95,0.99
Cincinnati,Cincinnati,2899647,2021-10-01,8.7,1.03
Cincinnati,Cincinnati,2899647,2021-09-01,7.5,1.11
Cincinnati,Cincinnati,2899647,2021-08-01,8.54,1.13
Cincinnati,Cincinnati,2899647,2021-07-01,8.26,1.02
Cincinnati,Cincinnati,2899647,2021-06-01,8.22,0.95
Cincinnati,Cincinnati,2899647,2021-05-01,6.57,1.08
Cincinnati,Cincinnati,2899647,2021-04-01,7.63,0.97
Cincinnati,Cincinnati,2899647,2021-03-01,7.46,1.08
Cincinnati,Cincinnati,2899647,2021-02-01,7.2,1.09
Cincinnati,Cincinnati,2899647,2021-01-01,8.05,1.21
Cincinnati,Cincinnati,2899647,2020-12-01,10.33,1.22
Cincinnati,Cincinnati,2899647,2020-11-01,9.21,1.45
Cincinnati,Cincinnati,2899647,2020-10-01,8.97,1.14
Cincinnati,Cincinnati,2899647,2020-09-01,8.74,1.2
Cincinnati,Cincinnati,2899647,2020-08-01,7.99,1.26
Cincinnati,Cincinnati,2899647,2020-07-01,8.58,1.17
Cincinnati,Cincinnati,2899647,2020-06-01,7.84,1.28
Cincinnati,Cincinnati,2899647,2020-05-01,7.26,1.38
Cincinnati,Cincinnati,2899647,2020-04-01,7.2,1.18
Cincinnati,Cincinnati,2899647,2020-03-01,8.66,1.37
Cincinnati,Cincinnati,2899647,2020-02-01,9.3,1.71
Cincinnati,Cincinnati,2899647,2020-01-01,7.01,1.43
Cincinnati,Cincinnati,2899647,2019-12-01,9.42,1.32
Cincinnati,Cincinnati,2899647,2019-11-01,8.86,1.31
Cincinnati,Cincinnati,2899647,2019-10-01,10.01,1.3
Cincinnati,Cincinnati,2899647,2019-09-01,8.11,1.42
Cincinnati,Cincinnati,2899647,2019-08-01,9.05,1.23
Cincinnati,Cincinnati,2899647,2019-07-01,8.11,1.27
Cincinnati,Cincinnati,2899647,2019-06-01,8.18,1.28
Cincinnati,Cincinnati,2899647,2019-05-01,8.0,1.37
Cincinnati,Cincinnati,2899647,2019-04-01,7.96,1.6
Cincinnati,Cincinnati,2899647,2019-03-01,7.46,1.4
Cincinnati,Cincinnati,2899647,2019-02-01,8.76,1.22
Kansas City,Kansas City,2900012,2024-01-01,5.61,1.2
Kansas City,Kansas City,2900012,2023-12-01,6.0,1.08
Kansas City,Kansas City,2900012,2023-11-01,5.98,1.2
Kansas City,Kansas City,2900012,2023-10-01,5.8,1.16
Kansas City,Kansas City,2900012,2023-09-01,5.52,1.13
Kansas City,Kansas City,2900012,2023-08-01,5.7,1.05
Kansas City,Kansas City,2900012,2023-07-01,5.7,1.1
Kansas City,Kansas City,2900012,2023-06-01,5.54,0.93
Kansas City,Kansas City,2900012,2023-05-01,5.57,1.1
Kansas City,Kansas City,2900012,2023-04-01,5.44,0.97
Kansas City,Kansas City,2900012,2023-03-01,5.7,1.03
Kansas City,Kansas City,2900012,2023-02-01,5.8,1.02
Kansas City,Kansas City,2900012,2023-01-01,5.64,1.01
Kansas City,Kansas City,2900012,2022-12-01,5.89,1.19
Kansas City,Kansas City,2900012,2022-11-01,5.08,1.1
Kansas City,Kansas City,2900012,2022-10-01,5.3,1.07
Kansas City,Kansas City,2900012,2022-09-01,4.24,1.11
Kansas City,Kansas City,2900012,2022-08-01,4.86,1.36
Kansas City,Kansas City,2900012,2022-07-01,5.02,1.35
Kansas City,Kansas City,2900012,2022-06-01,5.06,1.3
Kansas City,Kansas City,2900012,2022-05-01,4.34,1.36
Kansas City,Kansas City,2900012,2022-04-01,4.57,1.23
Kansas City,Kansas City,2900012,2022-03-01,5.1,1.22
Kansas City,Kansas City,2900012,2022-02-01,4.71,1.07
Kansas City,Kansas City,2900012,2022-01-01,5.15,1.15
Kansas City,Kansas City,2900012,2021-12-01,5.6,1.24
Kansas City,Kansas City,2900012,2021-11-01,6.0,1.32
Kansas City,Kansas City,2900012,2021-10-01,5.68,1.39
Kansas City,Kansas City,2900012,2021-09-01,6.44,1.29
Kansas City,Kansas City,2900012,2021-08-01,6.0,1.13
Kansas City,Kansas City,2900012,2021-07-01,6.62,1.25
Kansas City,Kansas City,2900012,2021-06-01,6.4,1.21
Kansas City,Kansas City,2900012,2021-05-01,5.87,1.26
Kansas City,Kansas City,2900012,2021-04-01,6.62,1.12
Kansas City,Kansas City,2900012,2021-03-01,6.02,1.16
Kansas City,Kansas City,2900012,2021-02-01,5.64,1.09
Kansas City,Kansas City,2900012,2021-01-01,5.91,1.36
Kansas City,Kansas City,2900012,2020-12-01,6.43,1.33
Kansas City,Kansas City,2900012,2020-11-01,6.65,1.21
Kansas City,Kansas City,2900012,2020-10-01,6.1,1.12
Kansas City,Kansas City,2900012,2020-09-01,6.4,1.27
Kansas City,Kansas City,2900012,2020-08-01,7.07,1.18
Kansas City,Kansas City,2900012,2020-07-01,6.52,1.13
Kansas City,Kansas City,2900012,2020-06-01,6.55,1.12
Kansas City,Kansas City,2900012,2020-05-01,6.48,1.15
Kansas City,Kansas City,2900012,2020-04-01,6.62,1.04
Kansas City,Kansas City,2900012,2020-03-01,6.63,1.17
Kansas City,Kansas City,2900012,2020-02-01,6.89,1.55
Kansas City,Kansas City,2900012,2020-01-01,6.86,1.58
Kansas City,Kansas City,2900012,2019-12-01,8.69,1.4
Kansas City,Kansas City,2900012,2019-11-01,7.33,1.37
Kansas City,Kansas City,2900012,2019-10-01,5.76,1.31
Kansas City,Kansas City,2900012,2019-09-01,6.86,1.43
Kansas City,Kansas City,2900012,2019-08-01,7.58,1.25
